"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
2.593467662E1	-1.299086380E1	-2.354198837E1	5.320650101E0	2.740979891E1
2.594326162E1	-1.326568508E1	-2.171133041E1	8.805466652E0	2.692390224E1
2.595184685E1	-1.321208382E1	-1.890205765E1	1.273760414E1	2.634565432E1
2.596043201E1	-1.101704025E1	-1.804551125E1	1.331068420E1	2.498379407E1
2.596901721E1	-7.939465046E0	-1.663311005E1	1.763379860E1	2.550776956E1
2.597760214E1	-3.578052998E0	-1.565032959E1	2.373869133E1	2.865764724E1
2.598618738E1	1.345448971E0	-1.502550316E1	2.949618149E1	3.313005736E1
2.599477238E1	6.516461849E0	-1.515532875E1	3.275957489E1	3.667884965E1
2.600335764E1	1.032540894E1	-1.544811344E1	3.365693283E1	3.844538212E1
2.601194279E1	1.272193909E1	-1.823541260E1	2.997525787E1	3.732149637E1
2.602052781E1	1.200045967E1	-2.123117256E1	2.625652313E1	3.583543955E1
2.602911296E1	8.259613037E0	-2.430135155E1	2.179637146E1	3.367281846E1
2.603769819E1	3.771673918E0	-2.789193153E1	1.667778587E1	3.271595804E1
2.604628342E1	-1.601160049E0	-3.062447357E1	1.130992508E1	3.268541724E1
2.605486839E1	-6.474623203E0	-3.252034760E1	6.127762794E0	3.372007162E1
2.606345354E1	-9.713143349E0	-3.327668381E1	1.732877016E0	3.470858254E1
2.607203856E1	-1.159617805E1	-3.322286987E1	-1.095836043E0	3.520555758E1
2.608062379E1	-1.214559174E1	-3.262466049E1	-3.083993912E0	3.494846047E1
2.608920897E1	-1.202228355E1	-3.187669373E1	-3.653476000E0	3.426378251E1
2.609779397E1	-1.175302982E1	-3.175004578E1	-3.693725109E0	3.405646373E1
2.610637917E1	-1.080405235E1	-3.225392914E1	-5.769874096E0	3.450123098E1
2.611496440E1	-9.994452477E0	-3.069545364E1	-8.157247543E0	3.329625568E1
2.612354940E1	-1.020261955E1	-2.794303131E1	-1.062906837E1	3.158929469E1
2.613213463E1	-1.166438866E1	-2.372939491E1	-1.371473122E1	2.978650698E1
2.614071980E1	-1.406994247E1	-1.832484055E1	-1.813758469E1	2.937235163E1
2.614930480E1	-1.826112366E1	-1.047940445E1	-2.104394531E1	2.976800613E1
2.615789003E1	-2.216353416E1	-3.000427008E0	-2.330738449E1	3.230261569E1
2.616647518E1	-2.454071808E1	1.246706963E0	-2.599623489E1	3.577157182E1
2.617506041E1	-2.412229156E1	1.800137043E0	-2.723737907E1	3.642801480E1
2.618364541E1	-2.245268631E1	2.894360125E-1	-2.378350830E1	3.270874750E1
2.619223059E1	-1.913302994E1	-1.753435969E0	-1.783865738E1	2.621764805E1
2.620081559E1	-1.430617332E1	-5.215610981E0	-1.195708275E1	1.936081147E1
2.620940082E1	-1.025754642E1	-8.214446068E0	-8.203592300E0	1.549171745E1
2.621798598E1	-7.140955925E0	-1.018510818E1	-5.427626133E0	1.357161765E1
2.622657102E1	-3.461133957E0	-1.098612976E1	-2.788346052E0	1.185113366E1
2.623515625E1	-3.389125109E0	-1.108108616E1	-1.401316047E0	1.167220314E1
2.624374139E1	-3.917889118E0	-1.007649326E1	-1.176512957E0	1.087518985E1
2.625232665E1	-4.866941929E0	-8.548628807E0	3.916423082E0	1.058794352E1
2.626091165E1	-5.396839142E0	-6.822089195E0	6.151021957E0	1.065372446E1
2.626949676E1	-5.666379929E0	-5.925149918E0	7.202071190E0	1.091261162E1
2.627808199E1	-5.332441807E0	-5.923871040E0	8.215860367E0	1.144672640E1
2.628666699E1	-3.992389917E0	-5.952473164E0	8.048512459E0	1.077727548E1
2.629525215E1	-2.639125109E0	-5.551695824E0	6.564764977E0	8.993466910E0
2.630383716E1	-1.742970049E-1	-5.470760822E0	4.544491768E0	7.114211752E0
2.631242231E1	3.233500957E0	-5.297865868E0	3.577202082E0	7.163748036E0
2.632100756E1	7.136960983E0	-4.848215103E0	3.780365944E0	9.419796624E0
2.632959256E1	1.200619602E1	-3.952912092E0	5.306608200E0	1.370891489E1
2.633817779E1	1.730611992E1	-2.387221098E0	7.338655949E0	1.894878578E1
2.634676294E1	2.193547249E1	-1.083650947E0	8.782936096E0	2.365331307E1
2.635534789E1	2.472897339E1	-2.318319976E-1	9.794710159E0	2.659910183E1
2.636393312E1	2.491141129E1	5.191069841E-1	1.101328278E1	2.724225178E1
2.637251825E1	2.276336670E1	1.363734961E0	1.223122597E1	2.587727816E1
2.638110348E1	1.948353767E1	2.184914112E0	1.353850269E1	2.382589233E1
2.638968838E1	1.601478767E1	2.950565100E0	1.388609886E1	2.140100466E1
2.639827361E1	1.335667324E1	3.173718929E0	1.262033272E1	1.864794921E1
2.640685865E1	1.179363060E1	2.704030037E0	9.441551208E0	1.534745550E1
2.641544388E1	1.090009403E1	1.456907034E0	5.439564228E0	1.226880137E1
2.642402907E1	1.019699383E1	-1.830220073E-1	1.583191991E0	1.032078859E1
2.643261408E1	9.592199326E0	-1.745089054E0	-1.820826054E0	9.918217139E0
2.644119934E1	8.861966133E0	-2.948544025E0	-4.494287968E0	1.036469874E1
2.644978449E1	7.755631924E0	-4.091345787E0	-6.225020885E0	1.075359577E1
2.645836972E1	6.473576069E0	-5.693398952E0	-7.301444054E0	1.129748043E1
2.646695470E1	4.441823006E0	-7.779765129E0	-7.976380825E0	1.199488175E1
2.647553994E1	1.353482008E0	-9.654067993E0	-7.948900223E0	1.257847197E1
2.648412510E1	-2.751631021E0	-1.124368572E1	-7.597095013E0	1.384585839E1
2.649271010E1	-7.520180225E0	-1.261208344E1	-6.954218864E0	1.624742808E1
2.650129525E1	-1.283775425E1	-1.311761189E1	-6.638823986E0	1.951803422E1
2.650988048E1	-1.747535706E1	-1.220971489E1	-6.549498081E0	2.230159562E1
2.651846544E1	-1.988345528E1	-1.148230076E1	-7.652490139E0	2.420238893E1
2.652705067E1	-1.937798691E1	-1.214722061E1	-9.522178650E0	2.477363985E1
2.653563560E1	-1.810140610E1	-1.360814953E1	-1.082299042E1	2.509939756E1
2.654422106E1	-1.566784382E1	-1.456667042E1	-1.002927494E1	2.362743263E1
2.655280604E1	-1.319134998E1	-1.513878822E1	-8.062952995E0	2.163806448E1
2.656139120E1	-1.090236473E1	-1.572349453E1	-5.312498093E0	1.985730276E1
2.656997619E1	-8.691585541E0	-1.599154091E1	-2.843489885E0	1.842168490E1
2.657856135E1	-6.918136120E0	-1.498729324E1	6.480400264E-2	1.650708229E1
2.658714655E1	-5.847896099E0	-1.386725235E1	1.977504969E0	1.517923260E1
2.659573156E1	-5.089885235E0	-1.199445820E1	2.729202032E0	1.331249424E1
2.660431681E1	-4.218714237E0	-1.027013397E1	2.810826063E0	1.145311943E1
2.661290196E1	-3.207226038E0	-8.607937813E0	2.521260977E0	9.525736148E0
2.662148696E1	-2.001611948E0	-6.821856976E0	1.543691039E0	7.275105842E0
2.663007211E1	-6.305739880E-1	-5.232631207E0	1.090020016E-1	5.271615913E0
2.663865733E1	5.119360089E-1	-3.606605053E0	-1.657528043E0	4.002134143E0
2.664724233E1	2.623856068E0	-1.939373016E0	-3.241341114E0	4.599139113E0
2.665582759E1	4.709837914E0	-6.328729987E-1	-4.829524040E0	6.775500266E0
2.666441274E1	6.153220177E0	6.139870286E-1	-5.426310062E0	8.227024949E0
2.667299797E1	8.241008759E0	1.725064993E0	-5.650428772E0	1.013989250E1
2.668158290E1	1.123955536E1	3.162383080E0	-6.423758984E0	1.332640052E1
2.669016812E1	1.382384491E1	4.634306908E0	-6.372237206E0	1.591165911E1
2.669875312E1	1.610627747E1	6.568295956E0	-5.723795891E0	1.831164998E1
2.670733833E1	1.897000694E1	8.103754044E0	-4.786852837E0	2.117654252E1
2.671592349E1	2.125416374E1	9.411205292E0	-3.800537109E0	2.355322364E1
2.672450871E1	2.203481865E1	1.045539856E1	-1.600893021E0	2.444200177E1
2.673309371E1	2.226741028E1	1.059185314E1	1.367861032E0	2.469607170E1
2.674167886E1	2.000568771E1	1.154411983E1	4.170692921E0	2.347102305E1
2.675026409E1	1.690726089E1	1.022395706E1	7.195625782E0	2.102764369E1
2.675884911E1	1.408267212E1	8.352142334E0	8.365591049E0	1.838649094E1
2.676743426E1	1.123223877E1	6.588172913E0	9.088762283E0	1.587994994E1
2.677601951E1	8.560635567E0	4.522955894E0	9.392618179E0	1.348936202E1
2.678460451E1	6.210525036E0	2.201299906E0	9.118812561E0	1.125029266E1
2.679318975E1	4.293880939E0	-1.428949982E-1	8.251568794E0	9.303022093E0
2.680177490E1	2.893774033E0	-2.320321083E0	7.134570122E0	8.041138533E0
2.681035993E1	1.689036965E0	-4.190077782E0	5.733845234E0	7.299765671E0
2.681894516E1	2.581749856E-1	-5.923499107E0	4.273753166E0	7.308861890E0
2.682753032E1	-1.812268972E0	-7.568288803E0	2.596208096E0	8.203877785E0
2.683611532E1	-3.548038960E0	-8.315528870E0	9.134659767E-1	9.086859795E0
2.684470058E1	-5.939873219E0	-9.426910400E0	-1.134526014E0	1.119981620E1
2.685328573E1	-7.820471764E0	-1.021953011E1	-2.535397053E0	1.311589922E1
2.686187099E1	-9.601955414E0	-1.085618591E1	-3.396806955E0	1.488598730E1
2.687045599E1	-1.090486336E1	-1.112292004E1	-3.831020117E0	1.604095104E1
2.687904113E1	-1.193678379E1	-1.126024914E1	-3.759449005E0	1.683488862E1
2.688762613E1	-1.238084030E1	-1.153284645E1	-3.216013908E0	1.722308042E1
2.689621141E1	-1.169746494E1	-1.169597721E1	-2.620913982E0	1.674800762E1
2.690479664E1	-1.039032173E1	-1.225767708E1	-2.308324099E0	1.623384715E1
2.691338180E1	-9.542268753E0	-1.218963718E1	-1.680611968E0	1.557133919E1
2.692196680E1	-8.713962555E0	-1.177287292E1	-1.059180021E0	1.468521510E1
2.693055201E1	-8.148895264E0	-1.080924606E1	-1.917189956E-1	1.353813320E1
2.693913717E1	-7.755314827E0	-9.969375610E0	5.948399901E-1	1.264465076E1
2.694772236E1	-7.491652012E0	-8.999836922E0	1.311648965E0	1.178313785E1
2.695630736E1	-6.842735767E0	-8.139231682E0	1.828302026E0	1.078947698E1
2.696489249E1	-5.285824776E0	-7.374051094E0	2.135154009E0	9.320700389E0
2.697347772E1	-3.344887018E0	-6.593314171E0	1.515259027E0	7.546924595E0
2.698206271E1	5.309079885E-1	-5.235394955E0	8.631420135E-1	5.332563901E0
2.699064787E1	3.974668026E0	-4.121110916E0	-4.957889915E-1	5.746942476E0
2.699923310E1	7.048558235E0	-2.329979897E0	-1.498260975E0	7.573358929E0
2.700781811E1	1.062064934E1	1.573249996E-1	-2.164167881E0	1.084004456E1
2.701640333E1	1.377340412E1	2.634059906E0	-3.246306896E0	1.439386818E1
2.702498849E1	1.762913895E1	5.410762787E0	-3.879432917E0	1.884443933E1
2.703357370E1	2.066996956E1	8.644556999E0	-5.169823170E0	2.299354429E1
2.704215870E1	2.560042763E1	9.671968460E0	-7.381231785E0	2.834451360E1
2.705074393E1	2.630378723E1	1.116595459E1	-8.072214127E0	2.969391193E1
2.705932908E1	2.369766235E1	1.268166447E1	-6.710533142E0	2.770261846E1
2.706791411E1	1.971826172E1	1.295187759E1	-4.560479164E0	2.402829475E1
2.707649933E1	1.580384064E1	1.207678318E1	-2.833993912E0	2.009083354E1
2.708508444E1	1.287640572E1	1.017810345E1	-1.284742951E0	1.646348014E1
2.709366967E1	1.017042542E1	8.054110527E0	-1.869409978E-1	1.297463666E1
2.710225467E1	7.574931145E0	5.953495979E0	5.264040232E-1	9.648875448E0
2.711083982E1	5.327729225E0	3.592252970E0	6.567699909E-1	6.459127411E0
2.711942482E1	2.894045115E0	1.181166053E0	7.820799947E-1	3.222157583E0
2.712801005E1	2.692089975E-1	-1.422525048E0	6.122379899E-1	1.571905326E0
2.713659518E1	-2.322561979E0	-3.575725079E0	4.796929955E-1	4.290711987E0
2.714518041E1	-4.592611790E0	-5.774856091E0	2.483029962E-1	7.382594415E0
2.715376561E1	-6.222435951E0	-8.277682304E0	-3.790589869E-1	1.036254888E1
2.716235061E1	-8.100000381E0	-1.048731422E1	-1.079136968E0	1.329504804E1
2.717093576E1	-9.938347816E0	-1.176176929E1	-1.218989015E0	1.544655005E1
2.717952076E1	-1.166911507E1	-1.255499268E1	-1.220208049E0	1.718385857E1
2.718810597E1	-1.271570206E1	-1.308106232E1	-1.188457966E0	1.828156729E1
2.719669112E1	-1.300235558E1	-1.330006790E1	-9.815949798E-1	1.862569691E1
2.720527634E1	-1.293181801E1	-1.300020504E1	-5.677700043E-1	1.834556107E1
2.721386157E1	-1.248818207E1	-1.247769833E1	-7.906799763E-2	1.765372195E1
2.722244658E1	-1.161730957E1	-1.199446678E1	4.100709856E-1	1.670321146E1
2.723103174E1	-1.061174107E1	-1.133300877E1	1.247115970E0	1.557566802E1
2.723961695E1	-9.194429398E0	-1.051219177E1	2.326572895E0	1.415827141E1
2.724820197E1	-7.456958771E0	-9.564807892E0	3.156322956E0	1.253212507E1
2.725678720E1	-5.791082859E0	-8.307068825E0	3.746840954E0	1.079735386E1
2.726537236E1	-3.958606005E0	-6.538712025E0	4.032075882E0	8.641929898E0
2.727395736E1	-2.036746025E0	-4.275381088E0	3.884229898E0	6.124904875E0
2.728254261E1	-7.207000256E-2	-1.481806040E0	3.948348045E0	4.217866227E0
2.729112777E1	3.011749983E0	1.310542941E0	3.844974041E0	5.056875135E0
2.729971296E1	7.347304821E0	3.613173008E0	2.767429113E0	8.642717814E0
2.730829797E1	1.238793182E1	5.590938091E0	1.302119017E0	1.365338630E1
2.731688318E1	1.753365517E1	7.536098957E0	-5.482919812E-1	1.909247169E1
2.732546834E1	2.137044144E1	9.612956047E0	-2.670991898E0	2.358471727E1
2.733405356E1	2.277137375E1	1.164185810E1	-4.428731918E0	2.595538458E1
2.734263856E1	2.194821358E1	1.401531315E1	-5.585364819E0	2.663361376E1
2.735122372E1	1.991487694E1	1.446853828E1	-6.550372124E0	2.547250083E1
2.735980895E1	1.668665886E1	1.430039024E1	-7.402685165E0	2.318934007E1
2.736839396E1	1.480117416E1	1.249161339E1	-7.532906055E0	2.078123758E1
2.737697919E1	1.215607166E1	1.049918842E1	-6.991695881E0	1.751818618E1
2.738556432E1	9.015427589E0	8.574513435E0	-6.088997841E0	1.385193524E1
2.739414955E1	5.955426216E0	6.554800987E0	-5.383256912E0	1.036397474E1
2.740273460E1	3.504684925E0	4.938576221E0	-5.125317097E0	7.933550710E0
2.741131975E1	1.064545989E0	3.726938963E0	-5.968409061E0	7.116546840E0
2.741990503E1	-1.354719996E0	2.595793009E0	-7.597418785E0	8.142123790E0
2.742849003E1	-2.452292919E0	1.347012043E0	-8.509129524E0	8.957313619E0
2.743707525E1	-2.385922909E0	-3.642600030E-2	-8.867442131E0	9.182890881E0
2.744566048E1	-1.512761950E0	-1.811401963E0	-9.594594955E0	9.880580861E0
2.745424564E1	-2.000439882E0	-3.266277075E0	-9.320761681E0	1.007704937E1
2.746283064E1	-2.260165930E0	-4.547920227E0	-8.052636147E0	9.520340190E0
2.747141591E1	-2.654827118E0	-5.287877083E0	-6.913588047E0	9.099859930E0
2.748000106E1	-3.509310007E0	-5.940653801E0	-6.727763176E0	9.636878211E0
2.748858631E1	-3.247896910E0	-7.440042973E0	-6.358729839E0	1.031196000E1
2.749717131E1	-4.722393990E0	-7.054588795E0	-6.892426968E0	1.093497954E1
2.750575656E1	-5.734203815E0	-6.314321041E0	-6.633207798E0	1.080514643E1
2.751434171E1	-6.190483093E0	-5.699512959E0	-6.632435799E0	1.071427709E1
2.752292697E1	-6.349305153E0	-5.337782860E0	-6.504840851E0	1.054127868E1
2.753151197E1	-6.594707012E0	-4.981026173E0	-6.540977001E0	1.053969461E1
2.754009721E1	-6.632155895E0	-3.995605946E0	-6.694645882E0	1.023565543E1
2.754868236E1	-5.567471981E0	-2.637370110E0	-6.838247776E0	9.204026184E0
2.755726732E1	-3.829585075E0	-1.149199963E0	-6.288274765E0	7.451763679E0
2.756585255E1	-2.346112013E0	-6.323119998E-1	-4.815657139E0	5.393942317E0
2.757443777E1	-4.784780145E-1	-3.550829887E0	-6.064802170E0	7.044086843E0
2.758302292E1	1.076689959E0	-5.265503883E0	-6.756784916E0	8.633593389E0
2.759160819E1	1.361088991E0	-5.319674969E0	-6.321280956E0	8.373177291E0
2.760019319E1	3.843680024E-1	-4.612469196E0	-5.809639931E0	7.427955773E0
2.760877843E1	8.228629827E-1	-4.679759026E0	-6.137483120E0	7.761826272E0
2.761736358E1	8.372070193E-1	-5.115472794E0	-5.247966766E0	7.376322436E0
2.762594881E1	1.100785971E0	-5.390536785E0	-3.678900957E0	6.618453659E0
2.763453381E1	5.776439905E-1	-5.163606167E0	-3.330035925E0	6.171356454E0
2.764311902E1	-3.115299940E-1	-5.069675922E0	-3.004245996E0	5.901199785E0
2.765170416E1	-9.977070093E-1	-4.773234844E0	-2.496728897E0	5.478398063E0
2.766028917E1	-1.438838005E0	-4.549104214E0	-2.731605053E0	5.497842315E0
2.766887429E1	-1.738435984E0	-4.712001801E0	-3.161617994E0	5.934724002E0
2.767745960E1	-1.555472970E0	-4.917549133E0	-3.308753967E0	6.127775979E0
2.768604470E1	-1.257550001E0	-5.072466850E0	-3.100598097E0	6.076599420E0
2.769462970E1	-1.150802970E0	-5.038880825E0	-2.228732109E0	5.628668960E0
2.770321496E1	-1.048686028E0	-4.661414146E0	-1.339931965E0	4.962251696E0
2.771180012E1	-9.614310265E-1	-4.130972862E0	-1.187865973E0	4.404578524E0
2.772038539E1	-8.381559849E-1	-3.763967991E0	-1.143934965E0	4.022256543E0
2.772897039E1	-4.320389926E-1	-3.529330015E0	-1.054687977E0	3.708799641E0
2.773755562E1	-9.377589822E-1	-2.607733011E0	-1.292541027E0	3.057830223E0
2.774614085E1	-5.006210208E-1	-2.662872076E0	-1.214905024E0	2.969428113E0
2.775472598E1	-3.590700030E-2	-2.674848080E0	-2.244807959E0	3.492171865E0
2.776331098E1	9.661699831E-2	-2.564398050E0	-2.877110004E0	3.855286524E0
2.777189620E1	-4.498400167E-2	-1.996822000E0	-3.630152941E0	4.143347925E0
2.778048136E1	-3.865320086E-1	-1.071316957E0	-5.095335960E0	5.221070347E0
2.778906658E1	-1.158092976E0	-6.305819750E-1	-7.032174110E0	7.154738688E0
2.779765159E1	-1.554111004E0	-6.854299903E-1	-7.817512035E0	7.999910606E0
2.780623682E1	-1.714506984E0	-7.782719731E-1	-9.207795143E0	9.398336707E0
2.781482206E1	-2.201920986E0	-1.211884975E0	-1.013153553E1	1.043863657E1
2.782340724E1	-1.982591987E0	-1.933730960E0	-9.972447395E0	1.034986442E1
2.783199247E1	-1.843338013E0	-2.673199892E0	-9.793573380E0	1.031784727E1
2.784057746E1	-1.559478998E0	-3.355771065E0	-9.831142426E0	1.050450073E1
2.784916263E1	-2.140190005E-1	-4.586593151E0	-9.991544724E0	1.099607234E1
2.785774786E1	1.317033052E0	-6.259401798E0	-1.084184074E1	1.258809746E1
2.786633309E1	2.263345003E0	-8.087093353E0	-1.197626114E1	1.462718840E1
2.787491809E1	3.011286974E0	-1.055541897E1	-1.220678329E1	1.641615903E1
2.788350336E1	3.059391022E0	-1.318812466E1	-1.052548027E1	1.714853464E1
2.789208852E1	2.736814022E0	-1.563992882E1	-7.568769932E0	1.758930933E1
2.790067352E1	2.301630020E0	-1.698719406E1	-3.406974077E0	1.747769250E1
2.790925901E1	-2.775929868E-1	-1.627221870E1	8.048324585E0	1.815592708E1
2.791784401E1	1.521216035E0	-1.719197655E1	1.103117371E1	2.048328463E1
2.792642916E1	-1.620347977E0	-1.525301743E1	1.701508522E1	2.290836514E1
2.793501444E1	-1.873113990E0	-1.477137756E1	2.604292679E1	2.999893643E1
2.794359942E1	-1.719563007E0	-1.536926460E1	2.995707321E1	3.371346062E1
2.795218453E1	-1.831544995E0	-1.554357529E1	3.060326385E1	3.437320247E1
2.796076983E1	-2.003683090E0	-1.490616894E1	2.856087112E1	3.227897114E1
2.796935496E1	-2.063308954E0	-1.495603657E1	2.465598106E1	2.891120329E1
2.797793996E1	-2.251940966E0	-1.473239422E1	1.952719879E1	2.456473428E1
2.798652516E1	-1.839475989E0	-1.528127098E1	1.422166538E1	2.095606549E1
2.799511042E1	-9.610419869E-1	-1.578879833E1	9.877951622E0	1.864895929E1
2.800369554E1	-8.829699755E-1	-1.574900246E1	6.831377029E0	1.718948593E1
2.801228077E1	-9.776510000E-1	-1.603436279E1	3.928225040E0	1.653745880E1
2.802086576E1	-1.004096985E0	-1.600311279E1	2.195138931E0	1.618414239E1
2.802945099E1	-1.499889970E0	-1.660612869E1	1.092105031E0	1.670945461E1
2.803803622E1	-2.389132023E0	-1.802845383E1	1.049746990E0	1.821634069E1
2.804662138E1	-3.653122902E0	-2.063610649E1	1.432047963E0	2.100583156E1
2.805520642E1	-4.612648010E0	-2.407614708E1	2.539434910E0	2.464520459E1
2.806379162E1	-5.772188187E0	-2.923357010E1	8.033729792E-1	2.980881053E1
2.807237675E1	-7.343627930E0	-3.390262222E1	-1.242921948E0	3.471111522E1
2.808096198E1	-1.017096233E1	-3.665515137E1	-4.007464886E0	3.825059962E1
2.808954716E1	-1.435380554E1	-3.749243927E1	-5.638718128E0	4.054022543E1
2.809813216E1	-1.813814545E1	-3.624720764E1	-6.870585918E0	4.111030689E1
2.810671738E1	-2.041630936E1	-3.242787170E1	-6.652307987E0	3.889274679E1
2.811530261E1	-2.148608589E1	-2.859987640E1	-8.438018799E0	3.675329888E1
2.812388773E1	-2.117692566E1	-2.224432755E1	-1.047357178E1	3.244946832E1
2.813247295E1	-2.264025307E1	-1.458297062E1	-1.248011017E1	2.968159768E1
2.814105795E1	-2.655898666E1	-5.591207027E0	-1.393210125E1	3.050811062E1
2.814964314E1	-3.327574158E1	5.714076042E0	-1.667332077E1	3.765534847E1
2.815822829E1	-3.485976028E1	9.758325577E0	-2.374936676E1	4.329503697E1
2.816681348E1	-3.588838577E1	9.361246109E0	-2.214741135E1	4.319857627E1
2.817539852E1	-3.964801025E1	7.680212975E0	-1.647891235E1	4.361771361E1
2.818398374E1	-3.984617233E1	7.236970067E-1	-1.194590855E1	4.160463818E1
2.819256889E1	-3.670311356E1	-7.812629223E0	-9.525882721E0	3.871560618E1
2.820115413E1	-3.234321976E1	-1.604749680E1	-9.792574883E0	3.740989896E1
2.820973913E1	-2.730492973E1	-2.589668274E1	-1.156607437E1	3.936967667E1
2.821832433E1	-2.338434410E1	-3.482303619E1	-1.315914726E1	4.396173968E1
2.822690956E1	-2.064619255E1	-4.287279892E1	-1.347813988E1	4.945707643E1
2.823549481E1	-1.871824837E1	-4.992848969E1	-1.200419426E1	5.465645053E1
2.824407993E1	-1.679310989E1	-5.650432587E1	-8.083547592E0	5.949866489E1
2.825266493E1	-1.722886848E1	-5.743391418E1	-5.382490158E-1	5.996480734E1
2.826125016E1	-1.907641602E1	-5.472237015E1	1.045830536E1	5.888822967E1
2.826983532E1	-1.887757683E1	-5.202392578E1	2.487604713E1	6.067676229E1
2.827842052E1	-1.167260361E1	-4.488637161E1	4.334135818E1	6.347841650E1
2.828700574E1	-3.887078047E0	-3.791085815E1	5.547462845E1	6.730361761E1
2.829559097E1	5.880193233E0	-3.017905807E1	6.515106201E1	7.204174554E1
2.830417599E1	1.384646606E1	-2.546680450E1	6.659357452E1	7.262910520E1
2.831276125E1	1.904874611E1	-2.658995056E1	5.871331787E1	6.720962650E1
2.832134640E1	1.984857941E1	-3.210560608E1	4.283759689E1	5.709462106E1
2.832993166E1	1.462162399E1	-3.760998154E1	2.603096008E1	4.801992797E1
2.833851666E1	4.306449890E0	-3.989402008E1	1.255807209E1	4.204501782E1
2.834710188E1	-8.592389107E0	-3.811049652E1	3.292258978E0	3.920558716E1
2.835568713E1	-1.978962708E1	-3.327037430E1	-2.077366114E0	3.876677180E1
2.836427226E1	-2.619476891E1	-2.865887070E1	-4.428040028E0	3.907818223E1
2.837285751E1	-2.805676460E1	-2.560161972E1	-5.754535198E0	3.841535692E1
2.838144251E1	-2.734812737E1	-2.285196495E1	-6.126598835E0	3.616168671E1
2.839002773E1	-2.545876312E1	-1.973710823E1	-6.007701874E0	3.276880442E1
2.839861288E1	-2.350152206E1	-1.598010921E1	-5.630225182E0	2.897213947E1
2.840719816E1	-2.090964317E1	-1.235785007E1	-5.834759235E0	2.497947260E1
2.841578339E1	-1.843394089E1	-9.719160080E0	-5.869297981E0	2.164996324E1
2.842436840E1	-1.467454624E1	-8.305421829E0	-7.944005013E0	1.863946230E1
2.843295364E1	-1.332790184E1	-4.548844814E0	-7.982243061E0	1.618768547E1
2.844153879E1	-1.312301445E1	-8.934649825E-1	-8.036769867E0	1.541432638E1
2.845012403E1	-1.163818169E1	-2.286458015E0	-1.055319595E1	1.587592857E1
2.845870927E1	-1.175856686E1	-2.950720072E0	-1.438123131E1	1.880931837E1
2.846729427E1	-1.639267731E1	1.674170017E0	-1.497931480E1	2.226887035E1
