"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"	"Absolute (rad/s)"
9.756684436E0	1.663749963E-1	-4.729999974E-2	-1.277072525E1	1.277189654E1
9.758831895E0	1.663749963E-1	-5.101250112E-2	-1.275862503E1	1.275981174E1
9.760977422E0	1.676124930E-1	-5.582499877E-2	-1.274638748E1	1.274761171E1
9.763125035E0	1.651374996E-1	-5.582499877E-2	-1.273291206E1	1.273410525E1
9.765270575E0	1.626625061E-1	-5.458749831E-2	-1.272067451E1	1.272183159E1
9.767418035E0	1.614249945E-1	-5.829999968E-2	-1.270720005E1	1.270835906E1
9.769563499E0	1.589500010E-1	-5.829999968E-2	-1.269509983E1	1.269622872E1
9.771710943E0	1.541374922E-1	-5.211250111E-2	-1.268286228E1	1.268390593E1
9.773856484E0	1.528999954E-1	-4.853750020E-2	-1.266938782E1	1.267040339E1
9.776004097E0	1.504250020E-1	-4.977500066E-2	-1.265591240E1	1.265690420E1
9.778149637E0	1.491875052E-1	-4.977500066E-2	-1.264367485E1	1.264465295E1
9.780297097E0	1.456124932E-1	-4.606249928E-2	-1.263033772E1	1.263126104E1
9.782442555E0	1.419000030E-1	-3.506249934E-2	-1.261686230E1	1.261770895E1
9.784590015E0	1.468500048E-1	-3.629999980E-2	-1.260338783E1	1.260429560E1
9.786735555E0	1.443749964E-1	-4.001250118E-2	-1.258881283E1	1.258970427E1
9.788883169E0	1.394249946E-1	-4.358749837E-2	-1.257781219E1	1.257866045E1
9.791028709E0	1.443749964E-1	-5.211250111E-2	-1.256186199E1	1.256279971E1
9.793176193E0	1.468500048E-1	-5.829999968E-2	-1.254714966E1	1.254814442E1
9.795321733E0	1.480875015E-1	-6.311249733E-2	-1.253381252E1	1.253484621E1
9.797469347E0	1.480875015E-1	-6.187500060E-2	-1.252033710E1	1.252136573E1
9.799614656E0	1.468500048E-1	-5.706249923E-2	-1.250562477E1	1.250661713E1
9.801762270E0	1.491875052E-1	-4.606249928E-2	-1.248981285E1	1.249078875E1
9.803907810E0	1.528999954E-1	-3.877500072E-2	-1.247633743E1	1.247733456E1
9.806055270E0	1.491875052E-1	-3.135000169E-2	-1.246176243E1	1.246269484E1
9.808200810E0	1.541374922E-1	-2.777500078E-2	-1.244705009E1	1.244803542E1
9.810348424E0	1.541374922E-1	-3.506249934E-2	-1.243233776E1	1.243334267E1
9.812493733E0	1.541374922E-1	-3.877500072E-2	-1.241776276E1	1.241877988E1
9.814641347E0	1.566125005E-1	-4.606249928E-2	-1.240428734E1	1.240536149E1
9.816786887E0	1.589500010E-1	-5.458749831E-2	-1.238833714E1	1.238947706E1
9.818934347E0	1.614249945E-1	-6.077500060E-2	-1.237252522E1	1.237372748E1
9.821079887E0	1.614249945E-1	-6.435000151E-2	-1.235781288E1	1.235903468E1
9.823227501E0	1.651374996E-1	-6.558749825E-2	-1.234076214E1	1.234204125E1
9.825372810E0	1.676124930E-1	-5.706249923E-2	-1.232604980E1	1.232732144E1
9.827520424E0	1.711875051E-1	-4.606249928E-2	-1.231023788E1	1.231151427E1
9.829665964E0	1.711875051E-1	-3.877500072E-2	-1.229552460E1	1.229677737E1
9.831813424E0	1.748999953E-1	-4.001250118E-2	-1.228205013E1	1.228336055E1
9.833958964E0	1.736624986E-1	-4.001250118E-2	-1.226623726E1	1.226753179E1
9.836106588E0	1.748999953E-1	-4.358749837E-2	-1.225399971E1	1.225532532E1
9.838251897E0	1.736624986E-1	-5.211250111E-2	-1.224052525E1	1.224186802E1
9.840399511E0	1.761374921E-1	-5.829999968E-2	-1.222718716E1	1.222859473E1
9.842545051E0	1.748999953E-1	-5.829999968E-2	-1.221247482E1	1.221386631E1
9.844692511E0	1.748999953E-1	-6.187500060E-2	-1.220023727E1	1.220164776E1
9.846837988E0	1.736624986E-1	-6.077500060E-2	-1.218799973E1	1.218938840E1
9.848985679E0	1.724250019E-1	-5.335000157E-2	-1.217342472E1	1.217476267E1
9.851130988E0	1.699499935E-1	-4.358749837E-2	-1.216118717E1	1.216245273E1
9.853278602E0	1.724250019E-1	-4.235000163E-2	-1.214771271E1	1.214901016E1
9.855423911E0	1.688500047E-1	-4.358749837E-2	-1.213300037E1	1.213425351E1
9.857571569E0	1.688500047E-1	-5.211250111E-2	-1.212090015E1	1.212218819E1
9.859717032E0	1.651374996E-1	-5.582499877E-2	-1.210742474E1	1.210867955E1
9.861864723E0	1.614249945E-1	-6.187500060E-2	-1.209395027E1	1.209518581E1
9.864010032E0	1.601874977E-1	-6.558749825E-2	-1.208047485E1	1.208171488E1
9.866157646E0	1.553750038E-1	-6.558749825E-2	-1.206823730E1	1.206941568E1
9.868303181E0	1.528999954E-1	-6.558749825E-2	-1.205613708E1	1.205728500E1
9.870450641E0	1.504250020E-1	-5.829999968E-2	-1.204266262E1	1.204374317E1
9.872596104E0	1.468500048E-1	-4.853750020E-2	-1.202918720E1	1.203018144E1
9.874743794E0	1.419000030E-1	-4.235000163E-2	-1.201694965E1	1.201786204E1
9.876889104E0	1.406625062E-1	-3.629999980E-2	-1.200237465E1	1.200325376E1
9.879036789E0	1.333750039E-1	-3.629999980E-2	-1.199137497E1	1.199217162E1
9.881182022E0	1.346125007E-1	-3.753750026E-2	-1.197789955E1	1.197871476E1
9.883329713E0	1.346125007E-1	-4.001250118E-2	-1.196566200E1	1.196648606E1
9.885475176E0	1.321374923E-1	-4.235000163E-2	-1.195218754E1	1.195299296E1
9.887622866E0	1.333750039E-1	-5.211250111E-2	-1.193761253E1	1.193847133E1
9.889768176E0	1.321374923E-1	-5.953750014E-2	-1.192413712E1	1.192501786E1
9.891915866E0	1.296624988E-1	-5.953750014E-2	-1.191313744E1	1.191399180E1
9.894061330E0	1.333750039E-1	-5.458749831E-2	-1.189842510E1	1.189929782E1
9.896208790E0	1.321374923E-1	-4.977500066E-2	-1.188508701E1	1.188592576E1
9.898354253E0	1.333750039E-1	-4.482499883E-2	-1.187408733E1	1.187492098E1
9.900501914E0	1.333750039E-1	-3.753750026E-2	-1.186308765E1	1.186389677E1
9.902647224E0	1.346125007E-1	-3.753750026E-2	-1.184961224E1	1.185043627E1
9.904794914E0	1.358499974E-1	-4.001250118E-2	-1.183737469E1	1.183822181E1
9.906940378E0	1.381874979E-1	-4.001250118E-2	-1.182513714E1	1.182601222E1
9.909087837E0	1.346125007E-1	-4.235000163E-2	-1.181289959E1	1.181374245E1
9.911233378E0	1.358499974E-1	-4.977500066E-2	-1.180080032E1	1.180168721E1
9.913380991E0	1.358499974E-1	-5.458749831E-2	-1.178856277E1	1.178947188E1
9.915526301E0	1.308999956E-1	-5.706249923E-2	-1.177756214E1	1.177842778E1
9.917673914E0	1.321374923E-1	-5.458749831E-2	-1.176532459E1	1.176619322E1
9.919819455E0	1.284250021E-1	-4.977500066E-2	-1.175308704E1	1.175389406E1
9.921966962E0	1.321374923E-1	-4.111250117E-2	-1.173961258E1	1.174042819E1
9.924112503E0	1.321374923E-1	-3.877500072E-2	-1.172861290E1	1.172942131E1
9.926259886E0	1.308999956E-1	-3.506249934E-2	-1.171761227E1	1.171839586E1
9.928405426E0	1.321374923E-1	-3.877500072E-2	-1.170551205E1	1.170632206E1
9.930553116E0	1.321374923E-1	-4.001250118E-2	-1.169203758E1	1.169285269E1
9.932698594E0	1.358499974E-1	-4.482499883E-2	-1.167980003E1	1.168067606E1
9.934846053E0	1.346125007E-1	-4.853750020E-2	-1.166756248E1	1.166843994E1
9.936991594E0	1.358499974E-1	-5.101250112E-2	-1.165532494E1	1.165622824E1
9.939138976E0	1.370874941E-1	-5.101250112E-2	-1.164198780E1	1.164290665E1
9.941284517E0	1.381874979E-1	-4.482499883E-2	-1.162975025E1	1.163065759E1
9.943432121E0	1.406625062E-1	-4.001250118E-2	-1.161874962E1	1.161966995E1
9.945577662E0	1.419000030E-1	-3.506249934E-2	-1.160774994E1	1.160867019E1
9.947725121E0	1.394249946E-1	-3.629999980E-2	-1.159551239E1	1.159640740E1
9.949870585E0	1.431374997E-1	-3.629999980E-2	-1.158327484E1	1.158421608E1
9.952018044E0	1.419000030E-1	-4.001250118E-2	-1.157103729E1	1.157197652E1
9.954163585E0	1.443749964E-1	-4.111250117E-2	-1.155756283E1	1.155853766E1
9.956311198E0	1.419000030E-1	-4.358749837E-2	-1.154669952E1	1.154765367E1
9.958456739E0	1.480875015E-1	-4.606249928E-2	-1.153446198E1	1.153550453E1
9.960604198E0	1.468500048E-1	-5.101250112E-2	-1.152222538E1	1.152327405E1
9.962749662E0	1.480875015E-1	-5.211250111E-2	-1.150751209E1	1.150858289E1
9.964897317E0	1.491875052E-1	-5.101250112E-2	-1.149527454E1	1.149635577E1
9.967042627E0	1.516624987E-1	-4.853750020E-2	-1.148303699E1	1.148414107E1
9.969190317E0	1.516624987E-1	-3.877500072E-2	-1.147093773E1	1.147200581E1
9.971335781E0	1.504250020E-1	-3.382499889E-2	-1.145746231E1	1.145849966E1
9.973483240E0	1.480875015E-1	-3.258749843E-2	-1.144769955E1	1.144870372E1
9.975628690E0	1.468500048E-1	-3.506249934E-2	-1.143546200E1	1.143645860E1
9.977776380E0	1.491875052E-1	-4.001250118E-2	-1.142322540E1	1.142426963E1
9.979921690E0	1.456124932E-1	-4.729999974E-2	-1.141098785E1	1.141201490E1
9.982069380E0	1.443749964E-1	-5.101250112E-2	-1.139875031E1	1.139977872E1
9.984214844E0	1.443749964E-1	-4.606249928E-2	-1.138665009E1	1.138765850E1
9.986362303E0	1.431374997E-1	-3.753750026E-2	-1.137441254E1	1.137537507E1
9.988507767E0	1.468500048E-1	-3.011249937E-2	-1.136093712E1	1.136192606E1
9.990655457E0	1.443749964E-1	-2.777500078E-2	-1.134869957E1	1.134965187E1
9.992800767E0	1.480875015E-1	-3.506249934E-2	-1.133398724E1	1.133500886E1
9.994948380E0	1.480875015E-1	-4.111250117E-2	-1.132065010E1	1.132169329E1
9.997093917E0	1.468500048E-1	-5.211250111E-2	-1.130593777E1	1.130701152E1
9.999241376E0	1.504250020E-1	-5.706249923E-2	-1.129136276E1	1.129250888E1
1.000138684E1	1.431374997E-1	-5.582499877E-2	-1.128036213E1	1.128140836E1
1.000353453E1	1.419000030E-1	-5.335000157E-2	-1.126688766E1	1.126790750E1
1.000567984E1	1.406625062E-1	-5.101250112E-2	-1.125341225E1	1.125440693E1
1.000782745E1	1.394249946E-1	-4.482499883E-2	-1.123993778E1	1.124089187E1
1.000997299E1	1.381874979E-1	-4.001250118E-2	-1.122659969E1	1.122752143E1
1.001212045E1	1.394249946E-1	-3.629999980E-2	-1.121560001E1	1.121652534E1
1.001426599E1	1.406625062E-1	-3.135000169E-2	-1.120336246E1	1.120428933E1
1.001641360E1	1.394249946E-1	-2.653750032E-2	-1.119112492E1	1.119202486E1
1.001855890E1	1.431374997E-1	-3.135000169E-2	-1.117888737E1	1.117984767E1
1.002070651E1	1.431374997E-1	-3.629999980E-2	-1.116541290E1	1.116638936E1
1.002285205E1	1.443749964E-1	-4.111250117E-2	-1.115207481E1	1.115308509E1
1.002499951E1	1.431374997E-1	-4.235000163E-2	-1.113983727E1	1.114083732E1
1.002714497E1	1.456124932E-1	-4.729999974E-2	-1.112636280E1	1.112741612E1
1.002929247E1	1.491875052E-1	-5.211250111E-2	-1.111288738E1	1.111401091E1
1.003143801E1	1.468500048E-1	-5.101250112E-2	-1.109955025E1	1.110063885E1
1.003358562E1	1.491875052E-1	-4.977500066E-2	-1.108607483E1	1.108719034E1
1.003573117E1	1.504250020E-1	-4.977500066E-2	-1.107136250E1	1.107249623E1
1.003787863E1	1.516624987E-1	-4.977500066E-2	-1.105788708E1	1.105903909E1
1.004002408E1	1.491875052E-1	-4.977500066E-2	-1.104454994E1	1.104566964E1
1.004217177E1	1.504250020E-1	-4.729999974E-2	-1.103107452E1	1.103220151E1
1.004431708E1	1.504250020E-1	-4.235000163E-2	-1.101636219E1	1.101747054E1
1.004646469E1	1.516624987E-1	-3.753750026E-2	-1.100302505E1	1.100413427E1
1.004861023E1	1.541374922E-1	-3.506249934E-2	-1.098831272E1	1.098944968E1
1.005075773E1	1.528999954E-1	-3.753750026E-2	-1.097483730E1	1.097596653E1
1.005290319E1	1.528999954E-1	-4.001250118E-2	-1.096259975E1	1.096373900E1
1.005505088E1	1.528999954E-1	-4.853750020E-2	-1.094926262E1	1.095043772E1
1.005719619E1	1.528999954E-1	-4.977500066E-2	-1.093949986E1	1.094068156E1
1.005934380E1	1.528999954E-1	-5.335000157E-2	-1.092602539E1	1.092722542E1
1.006148933E1	1.480875015E-1	-5.458749831E-2	-1.091254997E1	1.091369125E1
1.006363679E1	1.456124932E-1	-5.706249923E-2	-1.090031242E1	1.090143431E1
1.006578225E1	1.419000030E-1	-5.582499877E-2	-1.088697529E1	1.088804312E1
1.006792994E1	1.406625062E-1	-5.101250112E-2	-1.087473774E1	1.087576706E1
1.007007525E1	1.358499974E-1	-3.629999980E-2	-1.086126232E1	1.086217253E1
1.007222286E1	1.333750039E-1	-3.024999984E-2	-1.085149956E1	1.085236134E1
1.007436840E1	1.333750039E-1	-2.777500078E-2	-1.083802509E1	1.083888132E1
1.007651586E1	1.296624988E-1	-3.382499889E-2	-1.082331276E1	1.082414226E1
1.007866132E1	1.271875054E-1	-4.111250117E-2	-1.080873775E1	1.080956423E1
1.008080901E1	1.248499975E-1	-5.211250111E-2	-1.079526234E1	1.079611005E1
1.008295432E1	1.260875016E-1	-6.077500060E-2	-1.078178787E1	1.078269639E1
1.008510193E1	1.211374998E-1	-6.435000151E-2	-1.076844978E1	1.076932337E1
1.008724747E1	1.186624989E-1	-6.201250106E-2	-1.075497532E1	1.075580868E1
1.008939493E1	1.186624989E-1	-5.335000157E-2	-1.074273777E1	1.074352558E1
1.009154047E1	1.161874980E-1	-4.358749837E-2	-1.072926235E1	1.072997996E1
1.009368805E1	1.150875017E-1	-3.506249934E-2	-1.071468735E1	1.071536278E1
1.009583359E1	1.174250022E-1	-2.901249938E-2	-1.070244980E1	1.070313328E1
1.009798098E1	1.161874980E-1	-2.406249940E-2	-1.069145012E1	1.069210850E1
1.010012652E1	1.150875017E-1	-2.777500078E-2	-1.067797470E1	1.067863101E1
1.010227398E1	1.174250022E-1	-3.506249934E-2	-1.066450024E1	1.066520433E1
1.010441952E1	1.174250022E-1	-4.482499883E-2	-1.065240002E1	1.065314151E1
1.010656713E1	1.174250022E-1	-4.853750020E-2	-1.063892460E1	1.063968332E1
1.010871267E1	1.174250022E-1	-4.853750020E-2	-1.062668705E1	1.062744664E1
1.011086005E1	1.174250022E-1	-4.606249928E-2	-1.061321259E1	1.061396211E1
1.011300559E1	1.174250022E-1	-4.482499883E-2	-1.059973717E1	1.060048234E1
1.011515306E1	1.186624989E-1	-4.358749837E-2	-1.058763790E1	1.058839256E1
1.011729860E1	1.161874980E-1	-4.111250117E-2	-1.057416248E1	1.057488071E1
1.011944621E1	1.174250022E-1	-4.111250117E-2	-1.056192493E1	1.056265768E1
1.012159175E1	1.199000031E-1	-4.358749837E-2	-1.054844952E1	1.054922097E1
1.012373914E1	1.199000031E-1	-4.853750020E-2	-1.053511238E1	1.053590645E1
1.012588468E1	1.199000031E-1	-5.101250112E-2	-1.052040005E1	1.052120694E1
1.012803214E1	1.199000031E-1	-5.458749831E-2	-1.050816250E1	1.050898829E1
1.013017768E1	1.211374998E-1	-4.358749837E-2	-1.049234962E1	1.049313942E1
1.013232529E1	1.223749965E-1	-2.653750032E-2	-1.047763729E1	1.047838552E1
1.013447060E1	1.260875016E-1	-1.801249944E-2	-1.046292496E1	1.046370017E1
1.013661825E1	1.284250021E-1	-1.801249944E-2	-1.044958782E1	1.045039248E1
1.013876379E1	1.346125007E-1	-2.777500078E-2	-1.043487453E1	1.043577973E1
1.014091125E1	1.370874941E-1	-4.235000163E-2	-1.042140007E1	1.042238773E1
1.014305679E1	1.394249946E-1	-5.101250112E-2	-1.040682507E1	1.040788401E1
1.014520440E1	1.431374997E-1	-5.829999968E-2	-1.039458752E1	1.039573648E1
1.014734973E1	1.431374997E-1	-5.582499877E-2	-1.038111210E1	1.038224895E1
1.014949735E1	1.394249946E-1	-4.358749837E-2	-1.036639977E1	1.036742896E1
1.015164289E1	1.468500048E-1	-3.506249934E-2	-1.035182476E1	1.035292568E1
1.015379035E1	1.456124932E-1	-3.024999984E-2	-1.033711243E1	1.033818221E1
1.015593589E1	1.491875052E-1	-3.024999984E-2	-1.032363701E1	1.032475923E1
1.015808350E1	1.480875015E-1	-3.753750026E-2	-1.031029987E1	1.031143164E1
1.016022882E1	1.480875015E-1	-4.111250117E-2	-1.029558754E1	1.029673458E1
1.016237643E1	1.491875052E-1	-4.977500066E-2	-1.028334999E1	1.028455257E1
1.016452197E1	1.541374922E-1	-5.335000157E-2	-1.027001286E1	1.027130803E1
1.016666943E1	1.504250020E-1	-5.211250111E-2	-1.025777531E1	1.025901056E1
1.016881496E1	1.516624987E-1	-4.977500066E-2	-1.024553776E1	1.024678110E1
1.017096257E1	1.528999954E-1	-4.482499883E-2	-1.023453712E1	1.023577734E1
1.017310788E1	1.516624987E-1	-4.001250118E-2	-1.022229958E1	1.022350288E1
1.017525550E1	1.504250020E-1	-3.382499889E-2	-1.021129990E1	1.021246383E1
1.017740104E1	1.468500048E-1	-2.901249938E-2	-1.019906235E1	1.020016075E1
1.017954850E1	1.468500048E-1	-4.001250118E-2	-1.018682480E1	1.018796179E1
1.018169404E1	1.456124932E-1	-5.101250112E-2	-1.017706203E1	1.017823152E1
1.018384165E1	1.431374997E-1	-5.335000157E-2	-1.016482449E1	1.016597223E1
1.018598696E1	1.394249946E-1	-5.829999968E-2	-1.015272522E1	1.015384989E1
1.018813458E1	1.370874941E-1	-6.201250106E-2	-1.014172459E1	1.014284063E1
1.019028011E1	1.346125007E-1	-5.706249923E-2	-1.012948704E1	1.013054215E1
1.019242757E1	1.321374923E-1	-4.977500066E-2	-1.011724949E1	1.011823478E1
1.019457311E1	1.296624988E-1	-4.482499883E-2	-1.010501289E1	1.010594415E1
1.019672073E1	1.271875054E-1	-3.877500072E-2	-1.009277534E1	1.009365119E1
1.019886604E1	1.248499975E-1	-3.506249934E-2	-1.008301258E1	1.008384647E1
1.020101362E1	1.211374998E-1	-3.382499889E-2	-1.006953716E1	1.007032259E1
1.020315917E1	1.199000031E-1	-3.506249934E-2	-1.005729961E1	1.005807541E1
1.020530686E1	1.161874980E-1	-3.506249934E-2	-1.004753780E1	1.004827074E1
1.020745217E1	1.126125008E-1	-3.753750026E-2	-1.003543758E1	1.003613960E1
1.020959978E1	1.064250022E-1	-4.358749837E-2	-1.002443790E1	1.002509758E1
1.021174509E1	1.028499976E-1	-5.101250112E-2	-1.001343727E1	1.001409539E1
1.021389278E1	1.016125008E-1	-5.582499877E-2	-1.000243759E1	1.000310948E1
1.021603824E1	9.666249901E-2	-5.458749831E-2	-9.990200043E0	9.990816800E0
1.021818593E1	9.308750182E-2	-4.853750020E-2	-9.979200363E0	9.979752555E0
1.022033124E1	8.937499672E-2	-4.358749837E-2	-9.969437599E0	9.969933490E0
1.022247882E1	8.566249907E-2	-3.629999980E-2	-9.957200050E0	9.957634689E0
1.022462413E1	8.689999580E-2	-2.777500078E-2	-9.944962502E0	9.945380949E0
1.022677182E1	8.566249907E-2	-2.653750032E-2	-9.931487083E0	9.931891964E0
1.022891728E1	9.061250091E-2	-2.777500078E-2	-9.918149948E0	9.918602748E0
1.023106474E1	9.308750182E-2	-3.135000169E-2	-9.905912399E0	9.906399375E0
1.023321028E1	1.003749967E-1	-4.001250118E-2	-9.891200066E0	9.891790277E0
1.023535789E1	1.003749967E-1	-4.358749837E-2	-9.878962517E0	9.879568585E0
1.023750320E1	1.053249985E-1	-4.111250117E-2	-9.865625381E0	9.866273246E0
1.023965089E1	1.088999957E-1	-3.629999980E-2	-9.853387833E0	9.854056458E0
1.024179635E1	1.076624990E-1	-3.024999984E-2	-9.839912415E0	9.840547881E0
1.024394381E1	1.150875017E-1	-3.506249934E-2	-9.828912735E0	9.829649031E0
1.024608935E1	1.211374998E-1	-3.753750026E-2	-9.816675186E0	9.817494338E0
1.024823696E1	1.236125007E-1	-3.877500072E-2	-9.805674553E0	9.806530324E0
1.025038227E1	1.271875054E-1	-3.877500072E-2	-9.792200089E0	9.793102815E0
1.025252996E1	1.346125007E-1	-4.358749837E-2	-9.780099869E0	9.781123342E0
1.025467543E1	1.406625062E-1	-4.977500066E-2	-9.767862320E0	9.769001883E0
1.025682288E1	1.419000030E-1	-4.977500066E-2	-9.755624771E0	9.756783683E0
1.025896843E1	1.456124932E-1	-4.729999974E-2	-9.744625092E0	9.745827746E0
1.026111604E1	1.456124932E-1	-4.001250118E-2	-9.731149673E0	9.732321304E0
1.026326158E1	1.480875015E-1	-3.382499889E-2	-9.718912125E0	9.720099121E0
1.026540903E1	1.504250020E-1	-2.777500078E-2	-9.707912445E0	9.709117528E0
1.026755450E1	1.516624987E-1	-2.901249938E-2	-9.694575310E0	9.695804952E0
1.026970196E1	1.504250020E-1	-2.901249938E-2	-9.683574677E0	9.684786416E0
1.027184750E1	1.528999954E-1	-3.135000169E-2	-9.671337128E0	9.672596501E0
1.027399511E1	1.504250020E-1	-3.877500072E-2	-9.660337448E0	9.661586350E0
1.027614065E1	1.504250020E-1	-3.877500072E-2	-9.646862030E0	9.648112676E0
1.027828811E1	1.480875015E-1	-4.001250118E-2	-9.635862350E0	9.637083280E0
1.028043358E1	1.456124932E-1	-4.001250118E-2	-9.624862671E0	9.626047238E0
1.028258103E1	1.431374997E-1	-4.001250118E-2	-9.613862038E0	9.615010797E0
1.028472658E1	1.394249946E-1	-4.001250118E-2	-9.604100227E0	9.605195548E0
1.028687423E1	1.358499974E-1	-4.111250117E-2	-9.594337463E0	9.595387268E0
1.028901977E1	1.333750039E-1	-4.358749837E-2	-9.580862045E0	9.581889495E0
1.029116723E1	1.284250021E-1	-4.235000163E-2	-9.569862366E0	9.570817739E0
1.029331269E1	1.260875016E-1	-4.235000163E-2	-9.558862686E0	9.559788043E0
1.029546015E1	1.211374998E-1	-4.358749837E-2	-9.545524597E0	9.546392722E0
1.029760569E1	1.174250022E-1	-4.358749837E-2	-9.535762787E0	9.536585365E0
1.029975330E1	1.150875017E-1	-4.001250118E-2	-9.524762154E0	9.525541466E0
1.030189884E1	1.101374999E-1	-3.753750026E-2	-9.511287689E0	9.511999413E0
1.030404630E1	1.053249985E-1	-3.753750026E-2	-9.500287056E0	9.500945035E0
1.030619176E1	1.003749967E-1	-3.877500072E-2	-9.488049507E0	9.488659657E0
1.030833921E1	9.542500228E-2	-4.235000163E-2	-9.474575043E0	9.475150220E0
1.031048475E1	9.061250091E-2	-4.358749837E-2	-9.460000038E0	9.460534404E0
1.031263236E1	9.184999764E-2	-4.606249928E-2	-9.449000359E0	9.449559035E0
1.031477790E1	8.937499672E-2	-3.877500072E-2	-9.437999725E0	9.438502540E0
1.031692536E1	8.442500234E-2	-3.024999984E-2	-9.424525261E0	9.424951938E0
1.031907088E1	8.332499862E-2	-2.653750032E-2	-9.412287712E0	9.412693943E0
1.032121834E1	8.332499862E-2	-2.158750035E-2	-9.400050163E0	9.400444253E0
1.032336388E1	8.442500234E-2	-1.924999990E-2	-9.387812614E0	9.388211961E0
1.032551149E1	8.442500234E-2	-2.406249940E-2	-9.375712395E0	9.376123372E0
1.032765703E1	8.937499672E-2	-3.258749843E-2	-9.362236977E0	9.362720280E0
1.032980452E1	9.308750182E-2	-4.482499883E-2	-9.350000381E0	9.350571196E0
1.033194999E1	9.542500228E-2	-5.101250112E-2	-9.337762833E0	9.338389739E0
1.033409745E1	9.913749993E-2	-4.853750020E-2	-9.325525284E0	9.326178529E0
1.033624299E1	1.028499976E-1	-4.111250117E-2	-9.310950279E0	9.311609069E0
1.033839060E1	1.053249985E-1	-3.135000169E-2	-9.298712730E0	9.299362054E0
1.034053616E1	1.053249985E-1	-2.901249938E-2	-9.286475182E0	9.287117765E0
1.034268362E1	1.101374999E-1	-2.529999986E-2	-9.271762848E0	9.272451492E0
1.034482908E1	1.161874980E-1	-2.901249938E-2	-9.259525299E0	9.260299672E0
1.034697654E1	1.199000031E-1	-2.777500078E-2	-9.246187210E0	9.247006293E0
1.034912208E1	1.236125007E-1	-2.777500078E-2	-9.232712746E0	9.233581978E0
1.035126972E1	1.260875016E-1	-3.258749843E-2	-9.219237328E0	9.220157098E0
1.035341503E1	1.308999956E-1	-4.001250118E-2	-9.205900192E0	9.206917734E0
1.035556272E1	1.333750039E-1	-4.358749837E-2	-9.193662643E0	9.194733360E0
1.035770818E1	1.370874941E-1	-4.358749837E-2	-9.180187225E0	9.181314195E0
1.035985587E1	1.381874979E-1	-4.111250117E-2	-9.167949677E0	9.169083231E0
1.036200117E1	1.381874979E-1	-3.629999980E-2	-9.155712128E0	9.156826854E0
1.036414879E1	1.406625062E-1	-3.024999984E-2	-9.143474579E0	9.144606518E0
1.036629432E1	1.419000030E-1	-2.777500078E-2	-9.130137444E0	9.131282320E0
1.036844178E1	1.443749964E-1	-3.382499889E-2	-9.117899895E0	9.119105590E0
1.037058725E1	1.431374997E-1	-4.111250117E-2	-9.104424477E0	9.105642406E0
1.037273496E1	1.431374997E-1	-4.482499883E-2	-9.092187881E0	9.093424993E0
1.037488027E1	1.431374997E-1	-5.335000157E-2	-9.078712463E0	9.079997498E0
1.037702788E1	1.431374997E-1	-5.335000157E-2	-9.065375328E0	9.066662253E0
1.037917342E1	1.431374997E-1	-4.977500066E-2	-9.053137779E0	9.054406085E0
1.038132088E1	1.406625062E-1	-4.482499883E-2	-9.039662361E0	9.040867814E0
1.038346635E1	1.394249946E-1	-4.729999974E-2	-9.026187897E0	9.027388580E0
